,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46686,6195,,Amazon DynamoDB,Curriculum Post Assessment : What’s the Key? – The DynamoDB Game Show (German),KursbeschreibungDie Spielshow ist die letzte Station des Lehrplans  Entwickeln mit Amazon DynamoDB  Es stellt die Nachbewertung f r den Lehrplan dar  Die Spielshow hilft Ihnen dabei  die in allen Kursen erlernten Konzepte zur L sung von Fallbeispielen anzuwenden Die Spielshow hat zwei Runden  eine Aufw rmrunde zur  berpr fung grundlegender Konzepte und eine Herausforderungsrunde zur L sung von Fallbeispielen  In realen Szenarien finden Sie m glicherweise mehrere M glichkeiten  ein bestimmtes Problem zu l sen  F r jedes Fallbeispiel beantworten Sie die Frage   Was ist der springende Punkt  Das hei t  Sie geben die Schl sselvariablen und Informationen  welche die beste L sung bestimmen  Anschlie end bewerten und w hlen Sie basierend auf den Schl sselvariablen die beste L sung f r das Problem aus Die Spielshow soll das Lernen unterst tzen  indem die im Lehrplan vermittelten Schl sselkonzepte  berpr ft werden Kursniveau  FortgeschrittenKursdauer  30 MinutenAktivit tenDieser Kurs beinhaltet Animationen  Videos und interaktive Quizfragen KurszieleIn diesem Kurs werden Siedie Konzepte  die im Lehrplan  Entwickeln mit Amazon DynamoDB  vermittelt wurden   berpr fenIhr Wissen  ber Konzepte  die im Lehrplan  Entwickeln mit DynamoDB  vermittelt wurden  bewertenanhand des gewonnenen Wissens die beste L sung f r das Fallbeispiel bestimmenZielgruppeDieser Kurs ist konzipiert f r Neue oder erfahrene Entwickler  die lernen m chten  wie man mit nicht relationalen Datenbanken in der Cloud und insbesondere DynamoDB interagiertDatenbankarchitektenDateningenieureVoraussetzungenWir empfehlen den Teilnehmern  den Lehrplan  Entwicklung mit Amazon DynamoDB  abgeschlossen zu haben KursinhaltRunde 1  Die Aufw rmrunde8 interaktive Fragen zur Wissens berpr fungRunde 2  Die Herausforderungsrunde6 szenariobasierte Fragen,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/curriculum-post-assessment-whats-the-key-the-dyna-72069
46699,6208,,Amazon DynamoDB,Developing with Amazon DynamoDB – Pre-Assessment (German),KursbeschreibungDie Vorbewertung ist ein interaktiver Wissenscheck  der Ihr Anfangswissen  ber die Entwicklung mit Amazon DynamoDB feststellt Die Vorbewertung besteht aus 20 Multiple Choice Fragen  Nur ein Versuch pro Frage ist zul ssig  Eine Einstufung zeigt  wie Sie abgeschnitten haben  Sie erhalten Feedback zu Ihrer Leistung  darunter Kurse im Lehrplan  die dazu beitragen  Ihre Wissensl cken zu schlie en Kursniveau  FortgeschrittenKursdauer  30 MinutenAktivit tenIn diesem Kurs finden sich interaktive Multiple Choice Fragen KurszieleInhalte dieses Kurses Bewertung Ihres Anfangswissens von Konzepten  die im Lehrplan  Developing with Amazon DynamoDB  vermittelt wurdenSie finden heraus  welche Kurse Sie durchgehen m ssen  um Ihre Wissensl cken zu schlie en ZielgruppeDieser Kurs ist konzipiert f r Neue oder erfahrene Entwickler  die lernen m chten  wie man mit nichtrelationalen Datenbanken in der Cloud und insbesondere DynamoDB interagiert DatenbankarchitektenDateningenieureKursinhaltInteraktive Multiple Choice Fragen,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/developing-with-amazon-dynamodb-pre-assessment-ge-72082
46743,6252,,-1,Advanced Testing Practices Using AWS DevOps Tools (German),Dieser Fortgeschrittenenkurs zeigt  wie Tests und Sicherheit in Continuous Integration  CI  Continuous Delivery  CD  und Continuous Deployment  CD Pipelines integriert werden k nnen  Sie lernen  wie Sie erweiterte Testpraktiken in verschiedenen Phasen des Anwendungslebenszyklus implementieren  um Anwendungsupdates sicherer und zuverl ssiger bereitzustellen  Sie lernen  wie Sie AWS DevOps Tools wie AWS CodeCommit  AWS CodeBuild  AWS CodeDeploy und AWS CodePipeline verwenden  um die erweiterten Testpraktiken zu implementieren Sie lernen auch  wie Sie  berpr fungsmechanismen einrichten und statische Codeanalysen durchf hren  um Probleme zu Beginn der Entwicklung zu identifizieren  Mit AWS Lambda und Amazon CloudWatch werden Sie verschiedene Arten von Tests wie Sicherheitstests  Synthetics Tests und Belastungstests untersuchen     Kursstufe  Fortgeschritten    Dauer  2 5 StundenHinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players Aktivit tenDieser Kurs umfasst Videopr sentationen  Darstellungen  Links zu Ressourcen und Wissenschecks KurszieleIn diesem Kurs lernen Sie Folgendes     Erl utern der Vorteile der Automatisierung von Tests in CI CD Pipelines    Beschreiben von Methoden zur F rderung von Anwendungs nderungen an Code Repositorys und Erkl ren des Prozesses von Pull Anforderungen    Erstellen der buildspec yaml f r CI Tests wie Komponententests  Sicherheitstests und Code Linting    Verwenden der statischen Codeanalyse  um Sicherheits  oder Codeprobleme zu identifizieren    Erkl ren  wie verschiedene Arten von Tests  einschlie lich Integrations  Last  und Leistungstests  w hrend der Continuous Delivery durchgef hrt werden k nnen    Anwenden synthetischer Tests  um die kontinuierliche Serviceverf gbarkeit mit AWS Lambda  und Amazon CloudWatch Alarmen zu testen    Anwenden von Canary Tests  um den Status des Bereitstellungszustands bei kontinuierlichen Bereitstellungen zu identifizieren    Demonstrieren von Pipeline Genehmigungen ausgel sten Tests zur Identifizierung des Anwendungsstatus    Verwalten des Pipeline Ablaufs  wenn Servicefehler bei kontinuierlichen Bereitstellungen auftretenZielgruppeDieser Kurs ist f r folgende Zielgruppen konzipiert     DevOps Engineers    DevOps DevelopersVoraussetzungenIdealerweise erf llen die Kursteilnehmer folgende Voraussetzungen     Abschluss des Kurses  System Operations on AWS  oder  DevOps Engineering on AWS     Praktische Kenntnisse in zumindest einer h heren Programmiersprache  C  Java  PHP  Ruby  Python usw      Fortgeschrittene Kenntnisse  ber die Verwaltung von Linux  oder Windows Systemen auf Befehlszeilenebene    Praktische AWS Erfahrung mit der AWS Managementkonsole und der AWS Command Line Interface  AWS CLI     Kompetente Erfahrung mit DevOps Methodik und  praktikenKursinhaltModul 1  Test bersicht    Identifizieren der Vorteile einer Teststrategie in Ihrer Entwicklung    Beschreiben der verschiedenen Testphasen mit der Testpyramide    Verwenden der Testabdeckung  um einen effektiven Testplan zu entwerfen    Erkennen der Vorteile der Automatisierung von Tests in Ihrem EntwicklungslebenszyklusModul 2  DevOps berpr fung    Identifizieren von DevOps Praktiken  die schnellere Anwendungsrevisionen erm glichen    Anwenden von Wissen  ber AWS Tools wie AWS CodeCommit  AWS CodeDeploy  AWS CodeBuild und AWS CodePipeline  um Ihre CI CD Pipeline zu erstellen und zu automatisieren    Verwenden serverloser AWS Optionen und Tools von Drittanbietern in jeder Phase Ihrer CI CD PipelineModul 3  Continuous Integration    Etablieren von Code Standards als Voraussetzung f r Ihre Entwicklungspraxis    Implementieren verschiedener Testmethoden in der CI Phase    Anwenden der Vorteile von Komponententests und statischer Codeanalyse    Anwenden von Test Driven Development  TDD  und Behavior Driven Development  BDD  um eine effektive Teststrategie zu erstellen    Verwenden von Amazon CodeGuru  um die Qualit t Ihres Codes zu  berpr fen und zu verbessern    Demonstration  Statische Codeanalyse    Demonstration  Ausf hren einer Pull AnforderungModul 4  Continuous Delivery    Bedarfsgerechtes Anwenden von Testmethoden in der Continuous Delivery Phase    Erkennen der Vorteile von Funktions  Regressions  und Leistungstests    Implementieren von Testmethoden mit Tools von Drittanbietern oder serverlosen Optionen    Durchf hren synthetischer Tests  um die Kontinuit t eines Dienstes sicherzustellen    Automatisieren von Sicherheitstests zur Implementierung von Sicherheitspr fungsregeln    Demonstration  Synthetische TestsModul 5  Continuous Deployment    Bedarfsgerechtes Anwenden von Testmethoden in der Continuous Deployment Phase    Verwenden von Zustandspr fungen als Strategie  um Bereitstellungsfehler zu vermeiden    Durchf hren von Genehmigungstests  um das Continuous Deployment zu automatisieren    Automatisieren von Genehmigungen mit AWS Lambda    Anwenden von Bereitstellungsoptionen  die f r AWS CodeDeploy verf gbar sind    Implementieren von Bereitstellungstypen  einschlie lich segmentierter und Canary Bereitstellungen    Steuern des Pipeline Flusses  indem Sie  berg nge zwischen Phasen deaktivieren und erneut aktivieren    Demonstration  Amazon CloudWatch Synthetics    Demonstration  Stoppen einer Bereitstellung Modul 6  Kurszusammenfassung    Abrufen und Identifizieren verschiedener Ressourcen aus Kursthemen     Optional  Erstellen einer Sandbox Umgebung mit Beispiel Code in Ihrem eigenen AWS Konto  um Ihr Wissen zu testen,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/advanced-testing-practices-using-aws-devops-tools-72126
46774,6283,,-1,AWS Storage Gateway Primer: File Gateway (German),Dieser Kurs stellt das AWS Storage Gateway und die verschiedenen Schnittstellen vor  die es bietet  damit Ihre On Premise Workloads auf Daten zugreifen k nnen  die im AWS Cloud Speicher gespeichert sind  Dieser Kurs konzentriert sich auf die Datei Gateway Schnittstelle  Sie erfahren  wie das Datei Gateway funktioniert  wie man es erstellt und konfiguriert  wie man seine Ressourcen nutzt und sichert und wie man seine Leistung  berwacht Hinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players ZielgruppeDieser Kurs ist f r folgende Zielgruppen konzipiert  Storage Engineers  Systemadministratoren  Cloud Architekten  Sonstige IT Fachkr fteKurszieleInhalte dieses Kurses  Beschreiben der AWS Datei Gateway Architektur und wie sie funktioniert  Verwenden der grundlegenden Funktionen des Datei Gateways und der Dateifreigaben  Anwenden der AWS Sicherheit f r Datei Gateway Ressourcen  Auswahl von Amazon CloudWatch Metriken f r die  berwachung des Datei Gateways  Bewerten Sie die Vorteile von Datei Gateway anhand von Anwendungsf llenVoraussetzungenWir empfehlen  dass die Teilnehmer an diesem Kurs die folgenden Voraussetzungen erf llen  AWS Storage kosystemBereitstellungsmethodeDieser Kurs wird bereitgestellt als  Digitales TrainingDauer90 MinutenKursinhaltIn diesem Kurs werden die folgenden Konzepte behandelt  Modul 1  Einf hrung in AWS Storage Gateway   Was ist AWS Storage Gateway    Vorteile der Verwendung von AWS Storage Gateway   So funktionieren die verschiedenen Speicherschnittstellen   Anwendungsf lle und Fallstudien   Preise und Abrechnung  Modul 2  Grundlagen des Datei Gateways    berblick  ber das Datei Gateway   Konfigurieren des Datei Gateways   Storage Gateway Sicherheit    berwachung des Datei Gateways   Anwendungsf lle f r das Datei Gateway  Modul 3  Datei Gateway Demonstrationen   Erstellen und Aktivieren eines Datei Gateways   Erstellen einer NFS Dateifreigabe und Einh ngen auf einem Linux Host   Erstellen einer SMB Dateifreigabe und Einh ngen auf einem Windows Host   Verwenden von Amazon CloudWatch zur  berwachung des Gateways  Modul 4  Bewertung zum Datei Gateway   Multiple Choice Fragen,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-file-gateway-german-72157
46787,6296,,Amazon DynamoDB,Exploring the DynamoDB API and the AWS SDKs (German),KursbeschreibungAmazon DynamoDB spiegelt in Bezug auf Verwaltung  Nutzung und Schemadesign einen Paradigmenwechsel gegen ber relationalen Datenbanken wider  Es ist notwendig  dass Entwickler und Architekten bei der Verwendung von DynamoDB Funktionen die nicht relationale oder NoSQL Denkweise verstehen  um leistungsf hige L sungen entwickeln zu k nnen Dieser digitale Kurs ist der erste in der Reihe der Kurse f r den Lehrplan  Developing with Amazon DynamoDB  In dem Kurs lernen Sie die ersten Schritte der programmatischen Interaktion mit DynamoDB Tabellen und den darin gespeicherten Daten  Sie lernen  wie Sie DynamoDB Local  AWS Command Line Interface  AWS CLI  und AWS Software Development Kits  SDKs  installieren und verwenden k nnen  um DynamoDB Tabellen zu erstellen und mit ihnen zu arbeiten  Sie werden mit h ufig verwendeten Befehlen in vier Sprachen vertraut gemacht  Python  Java  Node js und  NET  Dieser Kurs wird in Verbindung mit einer optionalen kostenpflichtigen praktischen  bung angeboten  in der Sie AWS CLI und AWS SDK f r Python verwenden  um eine DynamoDB Tabelle zu erstellen und mit ihr zu interagieren  Kursniveau  Fortgeschritten  Dauer  1 5 StundenObserva o  Este curso tem transcri es legendas traduzidas  A narra o est  em ingl s Para exibir as legendas  clique no bot o CC no canto inferior direito do player Aktivit tenDieser Kurs umfasst Pr sentationen  Videodemonstrationen  interaktive Inhalte und Wissenschecks  Eine optionale kostenpflichtige praktische  bung dient zur Festigung des Kursinhalts KurszieleIn diesem Kurs lernen Sie  die Kernkomponenten von DynamoDB und der DynamoDB API zu beschreiben  DynamoDB Local zu installieren und zu verwenden  um die lokale Entwicklung zu unterst tzen  mit DynamoDB  ber AWS CLI oder AWS SDKs zu interagieren  eine DynamoDB Tabelle programmgesteuert zu erstellen  programmgesteuert mithilfe grundlegender API Aktionen eine DynamoDB Tabelle zu lesen und in sie zu schreibenZielgruppeDieser Kurs wendet sich an folgende Zielgruppen  Neue oder erfahrene Entwickler  die lernen m chten  wie man mit speziell entwickelten Datenbanken in der Cloud interagiert DynamoDB  Datenbankarchitekten  die daran interessiert sind  ihr Wissen  ber speziell entwickelte Datenbanken zu erweitern  Dateningenieure  die daran interessiert sind  ihr Wissen  ber speziell entwickelte Datenbanken zu erweiternVoraussetzungenWir empfehlen  dass die Kursteilnehmer folgende Voraussetzungen mitbringen  Vertrautheit mit DynamoDB und seinen Funktionen  Arbeitserfahrung mit Datenbankdesign oder Datenmodellierungspraktiken f r Schl ssel Werte Datenbanken  Erfolgreicher Abschluss von mindestens einem der folgenden digitalen Trainings  Amazon DynamoDB Service Introduction oder Amazon DynamoDB Service Primer  Arbeitserfahrung mit Architektur und Entwicklung auf AWS sowie Planung und Design von Datenbanken auf AWS  Kenntnisse einer oder mehrerer der h heren Programmiersprachen  Python  Java  Node js oder  Net KursinhaltLektion 1  Verstehen der Grundlagen von DynamoDB  Die Kernkomponenten von DynamoDB  DynamoDB Indizes  Interagieren mit DynamoDB  Demonstration  Lokale Ausf hrung von Amazon DynamoDB  Demonstration  Einrichten und Konfigurieren von AWS Cloud9  Interaktiver WissenscheckLektion 2  Verwenden der AWS CLI mit der DynamoDB API  Die DynamoDB API  Verwenden der DynamoDB API in der AWS CLI  Interagieren mit DynamoDB  ber die AWS CLI  Demonstration  Amazon DynamoDB CRUD Aktivit ten mit der AWS CLI  Interaktiver WissenscheckLektion 3  Interagieren mit DynamoDB unter Verwendung der AWS SDKs  Die AWS SDKs  Verwenden von DynamoDB mit den AWS SDKs  Interagieren mit DynamoDB  ber die AWS SDKs  Demonstration  Amazon DynamoDB CRUD Aktivit ten mit dem AWS SDK f r Python  boto3  Interaktiver WissenscheckLektion 4  Kurszusammenfassung  Kurszusammenfassung  Optionale praktische  bung  Amazon DynamoDB CRUD Aktivit ten mit AWS CLI und SDK  Wissenscheck auf Kursebene,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/exploring-the-dynamodb-api-and-the-aws-sdks-germa-72170
46798,6307,,-1,Amazon Simple Storage Service (Amazon S3) Cost Optimization (German),KursbeschreibungMit Amazon S3 k nnen Sie die Kosten senken  ohne die Leistung zu beeintr chtigen  Mit Amazon S3 k nnen Sie die Kontrolle  ber die Kosten  bernehmen und Ihre Ausgaben kontinuierlich optimieren  In diesem Kurs erfahren Sie mehr  ber die Techniken  mit denen Sie Ihre Amazon S3 Kosten optimieren k nnen  Sie lernen auch die verf gbaren Tools kennen  um die mit Amazon S3 verbundenen Kosten zu verstehen und zuk nftige Abrechnungen zu prognostizieren       Kursstufe  Fortgeschritten      Dauer  60 MinutenHinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players Aktivit tenDieser Kurs beinhaltet Online Materialien und einen Wissenscheck KurszieleInhalte dieses Kurses       Optimieren der Auswahl der Speicherklassen f r Ihre Daten durch Analysen der Speicherklasse      Visualisieren Ihrer Amazon S3 Analysedaten mit Amazon QuickSight      Implementieren von Lebenszyklusrichtlinien f r Kosteneinsparungen mit Amazon S3      Erhalten von unternehmensweiten Einblicken in die Kosten mit Amazon S3 Storage Lens      Integrieren von Amazon S3 Speicher mit Amazon CloudWatch      Anzeigen  Budgetierung und Prognose Ihrer Amazon S3 Kosten mit Amazon S3 Berichten und AWS BudgetsZielgruppeDieser Kurs ist f r folgende Zielgruppen konzipiert       Cloud Architekten      Speicherarchitekten      Entwickler      BetriebsingenieureVoraussetzungenKursteilnehmer sollten folgende Voraussetzungen erf llen       Architecting on AWS oder vergleichbare Kenntnisse      Erste Schritte mit Amazon Simple Storage Service  Amazon S3       AWS Storage OfferingsKursinhaltEinf hrung      Anweisungen      Kurseinf hrung      KursszenarioSpeicherkostenoptimierung      Einf hrung in die Speicherkostenoptimierung      Speicherklassenanalyse      Amazon QuickSight      LebenszyklusrichtlinienArchivierung f r Kosteneinsparungen      Archivierung zur Kosteneinsparung      Amazon S3 Storage Lens       berwachung mit Amazon CloudWatch      Anzeigen  Budgetierung und Prognose Ihrer Amazon S3 Kosten,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-cost-opti-72181
46808,6317,,-1,Introduction to AWS Machine Learning Services (German),Dieser Kurs stellt Amazon Machine Learning  und Artificial Intelligence Tools vor und deckt Frameworks  Infrastruktur  ML Plattformen und API gesteuerte Services ab  F r den erfolgreichen Einsatz von ML ben tigen Sie Fachkenntnisse in diesen wichtigen Bereichen  einen geeigneten Datenspeicher  Sicherheitsfunktionen und Ressourcen f r die Analyse Hinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  e  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players ,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/introduction-to-aws-machine-learning-services-ger-72191
46839,6348,,-1,AWS Elemental Link - Getting Started (German),KursbeschreibungIn diesem Kurs lernen Sie die ersten Schritte  um mithilfe eines AWS Elemental Link Ger ts ein Live Video zu streamen  Sie werden erfahren  wie man ein Link Ger t bestellt und einrichtet und einen End to End Live Video Streaming Workflow mithilfe von AWS Elemental MediaLive erstellt  Kursstufe  Grundlagenkurs  Dauer  20 MinutenHinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players InhaltDieser Kurs beinhaltet eine Videodemonstration  KurszieleIn diesem Kurs lernen Sie Folgendes  Erstellen eines AWS Kontos  Bestellen eines AWS Elemental Link Ger ts  Einrichten eines Link Ger ts  Erstellen eines Live Video Workflow mit AWS Media Services und Amazon CloudFrontZielgruppeDieser Kurs ist f r folgende Zielgruppen konzipiert  Neue und erfahrene Medienbetreiber  Alle  die ein Verst ndnis f r das AWS Elemental Link Ger t erlangen m chtenVoraussetzungenIdealerweise erf llen die Kursteilnehmer folgende Voraussetzungen  KeineKursinhaltModul 1   bersicht  ber AWS Elemental Link  Das AWS Elemental Link Ger t  Ger tespezifikationenModul 2  Erste Schritte mit AWS Elemental Link  Videodemonstration  Weitere Informationen zu Link,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/aws-elemental-link-getting-started-german-72222
46846,6355,,-1,Configure and Deploy AWS Client VPN (German),AWS Client VPN bietet von jedem Standort aus Zugriff auf AWS Ressourcen in einem lokalen Netzwerk  Bei globalen Anforderungen an die Arbeit von zu Hause aus ist es wichtig  sich zu verbinden und in Verbindung zu bleiben  Dieser Kurs enth lt zwei unabh ngige Lektionen Die erste enth lt eine Schritt f r Schritt Anleitung zum Einrichten von Client VPN als Administrator  ber die AWS Konsole und die Befehlszeilenschnittstelle  CLI Die zweite enth lt Schritt f r Schritt Anweisungen f r Clientbenutzer zum Herunterladen und Starten von VPN von ihrer pers nlichen Hardware Hinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players Dieser Kurs enth lt Schritt f r Schritt Videoanweisungen und Dokumentationen zum Konfigurieren und Herstellen einer Verbindung mit Client VPN Kursstufe  MittelstufeLiefermethode  Schritt f r Schritt VideoanleitungDauer  30 MinutenKurszieleInhalte dieses Kurses Identifizieren Sie die Voraussetzungen f r die Einrichtung von Client VPNEinrichten und Konfigurieren von Client VPN als AdministratorStellen Sie eine Verbindung zum Client VPN Endpunkt her  um eine VPN Sitzung einzurichtenZielgruppeDieser Kurs ist konzipiert f r IT AdministratorenCloud AdministratorenSystemoperationenVoraussetzungenIdealerweise erf llen die Kursteilnehmer folgende Voraussetzungen Erfahrung mit AWS CLI BefehlenWissen dar ber  wie man Zertifikate und Genehmigungen erh ltVerst ndnis von AWS VPC  Subnetzen  Internet Gateways  Endpunkten und VPNVerst ndnis von VPC PeeringBerechtigungen  die f r die Arbeit mit Client VPN Endpunkten erforderlich sind,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/configure-and-deploy-aws-client-vpn-german-72229
46860,6369,,-1,Getting Started with .NET on AWS (German),In diesem Kurs lernen Sie die Grundlagen der Bereitstellung  Verwaltung und Sicherung von  NET Anwendungen mit Amazon Web Services  AWS  kennen  Sie erfahren mehr  ber AWS Services und  Tools  die speziell f r  NET Anwendungen entwickelt wurden  Schlie lich f hrt Sie der Kurs durch ein praktisches Beispiel f r die Bereitstellung einer  NET Anwendung in der AWS Cloud Kursstufe  GrundlagenkursDauer  90 MinutenHinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players Aktivit tenDieser Kurs umfasst Videos  eine praktische  bung und einen Test Zielsetzung des KursesIm Kurs werden Ihnen folgende Themen vermittelt Kenntnis der AWS Services  die Sie verwenden k nnen  um  NET Anwendungen bereitzustellen  zu verwalten und zu sichernKennenlernen der AWS Entwickler Tools  die die  NET Entwicklung in der AWS Cloud unterst tzenBereitstellen einer  NET Beispielanwendung mit Microsoft Visual Studio in der AWS CloudZielgruppeDieser Kurs richtet sich an erfahrene  NET Entwickler  die neu bei AWS sindVoraussetzungenIdealerweise erf llen die Kursteilnehmer folgende Voraussetzungen NET Framework KenntnisseVertrautheit mit der Microsoft Visual Studio EntwicklungsumgebungKursinhaltModul 1   bersicht  ber  NETModul 2  AWS ServicesModul 3   NET Entwickler ToolsModul 4  Bereitstellung einer  NET Beispielanwendung in der AWS CloudModul 5  Test,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/getting-started-with-net-on-aws-german-72243
46870,6379,,-1,Deep Dive with Security: AWS Identity and Access Management (IAM) (German),W hrend Sie auf AWS entwickeln und bereitstellen  ist es entscheidend f r die Sicherheit  Entwicklern und Anwendungen den richtigen Zugriff auf die richtigen Ressourcen zu gew hren  Dieser Kurs im Selbststudium bietet einen tiefen Einblick in AWS Identity and Access Management  IAM  und die bew hrten Methoden f r die Verwendung von IAM Richtlinien  Dieser Kurs behandelt auch erweiterte Konzepte wie Identit tsverbund  tempor re Anmeldeinformationen  AWS Single Sign On und M glichkeiten zur Behebung von Zugriffsproblemen Kursstufe  FortgeschrittenDauer  8 StundenHinweis  Dieser Kurs verf gt  ber lokalisierte Transkripte Untertitel  Der Vortrag ist auf Englisch Um Untertitel anzuzeigen  klicken Sie auf die Schaltfl che CC in der rechten unteren Ecke des Players Aktivit tenDieser Kurs beinhaltet Demonstrationen und Bewertungen Dieser Kurs umfasst auch ein oder mehrere optionale  bungen im Selbststudium  die auf amazon qwiklabs com gehostet werden  Sie m ssen Labore mit Credits bezahlen  die 1 USD pro Guthaben kosten   bungen kosten in der Regel bis zu 15 Credits  Diese Kosten sind nicht Teil des kostenlosen digitalen Trainings auf aws training  Sie m ssen ein Qwiklabs Konto erstellen  um Credits zu erwerben und eine  bung zu starten KurszieleInhalte dieses Kurses   Verwenden und Unterscheiden zwischen rollenbasierten und attributbasierten ZugriffskontrollenNutzen Sie globale und IAM Bedingungsschl ssel gem  der bew hrten MethodenInteragieren Sie mit AWS Security Token Service  AWS STS  f r tempor re AnmeldeinformationenVerwalten von IAM Sitzungsrichtlinien und  dauer  um Berechtigungen zu verteilenErstellen Sie einen IAM Identit tsproviderDemonstrieren Sie  wie Sie AWS Single Sign On im Identit tsverbund verwenden k nnenBeheben von IAM ZugriffsproblemenZielgruppeDieser Kurs ist f r folgende Zielgruppen konzipiert Sicherheitsexperten mit Kenntnissen  ber AWSBenutzer mit einem AWS Konto  die ihr Wissen  ber die beste Verwendung von IAM aufbauen m chtenVoraussetzungenWir empfehlen den Teilnehmern dieses Kurses 1 2 Jahre Erfahrung mit IAM zur Verwaltung des Zugriffs  ber Richtlinien und Rollen zu habenAn der digitalen Schulung von AWS Security Fundamentals  2  Edition  teilgenommen oder an der Schulung f r AWS Security Essentials teilgenommen zu habenKursinhaltModul 1   berpr fung des AWS Identity and Access ManagementIAM GrundlagenGrundlagen der IAM Richtlinie berblick  ber die Bewertung von RichtlinienModul 2  Zugriffskontrolle Deep DiveDas Matching SpielAttribute und MarkierungIAM Bedingungsschl sselSchl ssel zur globalen BedingungErweiterte Richtlinienelemente bung im Selbststudium 01  Herausforderung f r die Erstellung von RichtlinienModul 3  Zugriff auf Delegation Deep DiveInteraktion mit AWS STSVerwalten von RollensitzungenMarkierung von Sitzungen bung 02 im Selbststudium  Herausforderung  Rolle annehmen Modul 4  Identit tsverbund Deep DiveVerbund von Benutzern in AWSSAML ans ssiger VerbundWebbasierter VerbundAWS SSO f r BenutzerverbundModul 5  Zugriffsanalyse und FehlerbehebungIAM Policy SimulatorIAM Access AnalyzerZugriffshistorie anzeigenFehlerbehebung mit AWS CloudTrail bung im Selbststudium 03  Herausforderung f r nicht autorisierte Berechtigungen,Amazon Web Services,AWS Skill Builder,-1,German,-1.0,https://www.classcentral.com/course/deep-dive-with-security-aws-identity-and-access-m-72253
